id,title,type,confidence,url,notes
SRC1310,深圳大学 Go2 EDU U3 四足机器人采购信息,高校采购/采购信息,medium,https://bidding.szu.edu.cn/info/1023/39264.htm,检索核验到深圳大学 Go2 EDU U3 四足机器人采购信息，公开线索显示金额约 76000 元；具体版本和服务条款需以学校采购站为准。
SRC1311,浙大城市学院机器人采购项目中标公告,高校采购/中标公告,medium,https://www.hzcu.edu.cn/info/1131/34436.htm,浙大城市学院采购项目中标公告线索关联中型人形机器人、巡检四足机器人和移动抓取四足机器人，项目编号 QSZBE250075FHGK，适合作为人形/四足/复合平台采购案例。
SRC1312,北京物资学院 DUAL-DOF7 具身智能机器人采购公告,高校采购/采购公告,medium,https://cg.bwu.edu.cn/info/1011/4721.htm,北京物资学院采购公告线索显示 DUAL-DOF7 具身智能机器人，预算/成交线索约 63.4 万元，适合作为双臂复合操作平台采购对照。
SRC1313,上海工程技术大学具身智能交互机器人平台公告,高校采购/成交公告,medium,https://ztb.sues.edu.cn/72/69/c22438a291433/page.htm,上海工程技术大学招投标办公室页面用于核验具身智能交互机器人平台快速采购项目，适合作为学校交互机器人/人形平台建设案例。
SRC1314,上海科技大学便捷人形机器人采购公告,高校采购/采购公告,medium,https://www.shanghaitech.edu.cn/2025/0613/c1528a1111816/page.htm,上海科技大学采购公告线索用于核验便捷人形机器人采购项目，适合入门/中型人形机器人学校采购对照；具体金额和型号需以页面正文为准。
SRC1315,上海科技大学全尺寸人形机器人采购结果,高校采购/结果公告,medium,https://www.shanghaitech.edu.cn/2025/0611/c15929a1111770/page.htm,上海科技大学采购结果线索用于核验全尺寸人形机器人项目，适合 H1、GR、智元等全尺寸人形平台采购对照；具体供应商和金额需以校方页面为准。
SRC1316,Booster Robotics 官方开源页,官方开发文档/开源入口,high,https://www.booster.tech/open-source/,Booster 官方开源页集中列出 T1/K1 手册、SDK、ROS2 SDK、RoboCup Demo、Booster Gym、训练部署工具和模型资产，是 T1 教学科研二次开发的核心入口。
SRC1317,EngineAI PM01 中文官方产品页,中文官网/官方规格,high,https://www.engineai.com.cn/product-pm01.html,众擎 PM01 官方产品页可访问，页面描述 PM01 为全开放通用具身智能体，关联产品购买、政策条款和支持服务入口。
SRC1318,EngineAI humanoid GitHub,GitHub/官方开源项目,medium,https://github.com/engineai-robotics/engineai_humanoid,EngineAI 官方 humanoid 仓库可访问，补充 PM01/SA01 等人形平台的仿真、策略文件和部署代码入口。
SRC1319,RobotEra STAR1 官方产品页,中文官网/官方规格,high,https://www.robotera.com/product/detail/16,星动纪元 STAR1 官方产品页可访问，用于补充 STAR1 官方产品定位、参数、软硬件全栈能力和采购咨询入口。
SRC1320,RobotEra 官方开源页,中文官网/开源入口,high,https://www.robotera.com/opensource,星动纪元官方开源页可访问，适合跟踪 STAR1、RobotEra VLA、ROS2 SDK、模型和数据采集训练推理工作流。
SRC1321,LimX TRON1 中文官方产品页,中文官网/官方规格,high,https://www.limxdynamics.com/zh/products/tron1,逐际动力 TRON 1 中文官方产品页可访问，说明其为多形态双足机器人、人形 RL 科研入门平台，页面含参数、手册和订购咨询入口。
SRC1322,LimX TRON1 Isaac Lab 训练仓库,GitHub/官方训练代码,medium,https://github.com/limxdynamics/tron1-rl-isaaclab,LimX 官方 TRON1 Isaac Lab 外部扩展模板仓库可访问，用于评估 TRON1 人形/双足 RL 训练和仿真到实机链路。
SRC1323,LimX robot-description GitHub,GitHub/官方机器人模型,medium,https://github.com/limxdynamics/robot-description,LimX 官方 robot-description 仓库可访问，补充 TRON1、点足/轮足平台 URDF/模型描述和仿真集成来源。
SRC1324,LimX low-level SDK GitHub,GitHub/官方SDK,medium,https://github.com/limxdynamics/pointfoot-sdk-lowlevel,LimX low-level SDK 仓库可访问，补充逐际足式平台低层控制接口、实时控制和二次开发入口。
SRC1325,小米 CyberDog ROS2 GitHub,GitHub/官方ROS2,medium,https://github.com/MiRoboticsLab/cyberdog_ros2,小米 MiRoboticsLab CyberDog ROS2 仓库可访问，仓库标题说明其为 CyberDog ROS2 packages，补充 CyberDog/CyberDog2 开源生态对照。
SRC1326,小米 CyberDog workspace GitHub,GitHub/官方工作空间,medium,https://github.com/MiRoboticsLab/cyberdog_ws,小米 CyberDog workspace 仓库可访问，补充 CyberDog 项目源码组织、构建和开发环境入口。
SRC1327,小米 CyberDog simulation GitHub,GitHub/官方仿真,medium,https://github.com/MiRoboticsLab/cyberdog_sim,小米 CyberDog simulation 仓库可访问，补充 CyberDog/CyberDog2 类平台仿真和教学复现实验入口。
SRC1328,睿尔曼开发者中心,中文官方开发文档,high,https://www.realman-robotics.cn/cn/main/developer-center.html,睿尔曼开发者中心可访问，集中提供产品手册、技术文档和常见问题，覆盖 RM 机械臂、轮式机器人、单/双臂升降机器人等产品线。
SRC1329,RealMan ROS GitHub,GitHub/官方ROS,medium,https://github.com/RealManRobot/rm_robot,睿尔曼官方 rm_robot 仓库可访问，仓库标题说明其为 RealMan 机器人 ROS 支持包。
SRC1330,RealMan ROS2 GitHub,GitHub/官方ROS2,medium,https://github.com/RealManRobot/ros2_rm_robot,睿尔曼官方 ros2_rm_robot 仓库可访问，仓库标题说明其为 RealMan 机器人 ROS2 支持包。
SRC1331,睿尔曼硬件准备入门指南,官方文档/硬件入门,high,https://develop.realman-robotics.com/robot/quickUseManual/,睿尔曼开发文档的硬件准备入门指南可访问，补充 RM65/RM75/RML63 等机械臂和移动复合平台部署前检查来源。
SRC1332,Robotnik RB-KAIROS+ 官方产品页,官网/移动操作平台,high,https://robotnik.eu/products/mobile-manipulators/rb-kairos/,Robotnik RB-KAIROS+ 官方产品页可访问，页面标题标明其为 Pick & Place mobile manipulator，适合核验底盘、UR 机械臂和移动操作定位。
SRC1333,Robotnik RB-KAIROS common GitHub,GitHub/官方ROS,medium,https://github.com/RobotnikAutomation/rbkairos_common,RobotnikAutomation rbkairos_common 仓库可访问，补充 RB-KAIROS+ ROS 描述、配置和通用包来源。
SRC1334,Robotnik RB-KAIROS sim GitHub,GitHub/官方ROS仿真,medium,https://github.com/RobotnikAutomation/rbkairos_sim,RobotnikAutomation rbkairos_sim 仓库可访问，仓库标题说明其为 RB-Kairos ROS simulation packages，补充仿真评估入口。
SRC1335,ALOHA Unleashed 项目页,论文/双臂操作项目,high,https://aloha-unleashed.github.io/,ALOHA Unleashed 项目页可访问，页面标题为 ALOHA Unleashed: A Simple Recipe for Robot Dexterity，补充双臂精细操作、论文和项目入口。
SRC1336,XLeRobot GitHub,GitHub/低成本移动操作,medium,https://github.com/Vector-Wangel/XLeRobot,XLeRobot GitHub 仓库可通过 GitHub API 核验，作为 LeRobot 生态下低成本移动操作平台和课程型自研平台的研究线索。
SRC1337,YOR - Build Your Own Robot 项目页,论文/低成本移动操作,medium,https://www.yourownrobot.ai/,YOR 项目页可访问，页面标题为 YOR - Build Your Own Robot，适合评估学校自建低成本移动操作平台、教学平台和数据采集平台路线。
SRC1338,DEXOP 项目页,论文/灵巧操作项目,high,https://dex-op.github.io/,DEXOP 项目页可访问，页面标题为 DEXOP: A Device for Robotic Transfer of Dexterous Human Manipulation，补充灵巧手/遥操作迁移研究入口。
SRC1339,FlexiTac 触觉项目页,论文/触觉传感项目,high,https://flexitac.github.io/,"FlexiTac 项目页可访问，页面标题为 FlexiTac: An Open-Source, Scalable Tactile Solution for Robotic Systems，补充触觉传感器和灵巧操作扩展来源。"
SRC1340,Stanford REAL Lab,高校实验室/机器人学习,high,https://real.stanford.edu/,Stanford Robotics and Embodied Artificial Intelligence Lab 官网可访问，适合持续跟踪 ALOHA、Mobile ALOHA、DROID、机器人学习和移动操作项目。
SRC1341,CMU LeCAR Lab,高校实验室/腿足与人形机器人,high,https://lecar-lab.github.io/,CMU LeCAR Lab 官网可访问，适合跟踪腿足机器人、人形机器人、强化学习和 sim-to-real 项目。
SRC1342,CMU Humanoids@CMU,高校实验室/人形机器人,high,http://humanoids.cs.cmu.edu/,Humanoids@CMU 页面可访问，适合跟踪高校人形机器人平台、运动控制和具身智能研究项目。
SRC1343,CMU Intelligent Control Lab,高校实验室/机器人控制,high,https://icontrol.ri.cmu.edu/,CMU Intelligent Control Lab 官网可访问，补充 Unitree G1 等人形平台在高校控制研究中的入口。
SRC1344,哈工大机器人技术与系统国家重点实验室,中文高校实验室/机器人,high,https://robot.hit.edu.cn/,哈尔滨工业大学机器人技术与系统国家重点实验室官网可访问，适合跟踪国内机器人系统、空间机器人、特种机器人和智能装备研究。
SRC1345,北京大学智能机器人开放实验室,中文高校实验室/机器人,high,https://robotics.pkusz.edu.cn/,北京大学智能机器人开放实验室官网可访问，补充国内智能机器人、操作、移动和具身智能研究入口。
SRC1346,Duke General Robotics Lab,高校实验室/通用机器人,high,https://www.generalroboticslab.com/,Duke General Robotics Lab 官网可访问，页面标题为 General Robotics Lab，适合跟踪移动操作、通用机器人和开放研究项目。
SRC1347,OpenAlex robot manipulation 检索,学术数据库/论文检索,medium,https://openalex.org/works?filter=default.search:robot%20manipulation,OpenAlex 检索入口可访问，适合跨出版社追踪机器人操作论文、作者、机构和引用网络。
SRC1348,DBLP robot manipulation 检索,学术数据库/计算机论文检索,medium,https://dblp.org/search?q=robot%20manipulation,DBLP robot manipulation 检索页可访问，适合按会议、作者和年份追踪 ICRA/RSS/CoRL 等机器人论文。
SRC1349,SpringerLink robot manipulation 检索,学术数据库/论文检索,medium,https://link.springer.com/search?query=robot+manipulation,SpringerLink 检索页可访问，适合补充机器人操作、服务机器人和机械臂系统论文入口。
SRC1350,AMiner robot manipulation 检索,学术数据库/中文可用论文检索,low,https://www.aminer.cn/search/pub?q=robot%20manipulation,AMiner 检索页可访问，作为中文环境下追踪机器人操作论文、学者和机构的辅助入口；具体论文需逐篇核验。
SRC1351,维普网,中文论文数据库,low,https://www.cqvip.com/,维普网首页可访问，作为中文机器人、机械臂、四足和人形论文的补充检索入口；具体论文和引用平台需后续核验。
SRC1352,浙江政府采购网,地方政府采购平台,high,https://zfcg.czt.zj.gov.cn/,浙江政府采购网可访问，用于追踪浙江高校和科研单位机器人、机械臂、具身智能实验平台采购公告与合同。
SRC1353,广东政府采购网,地方政府采购平台,high,https://gdgpo.czt.gd.gov.cn/,广东政府采购网可访问，用于追踪广东高校、实验室和政府部门机器人相关采购公告。
SRC1354,上海市政府采购网,地方政府采购平台,high,https://www.zfcg.sh.gov.cn/,上海市政府采购网可访问，用于追踪复旦、同济、上海科技大学等本地高校机器人平台采购和合同信息。
SRC1355,北京市政府采购网,地方政府采购平台,high,http://www.ccgp-beijing.gov.cn/,北京市政府采购网可访问，用于追踪北京高校、科研院所和机器人创新平台采购公告。
SRC1356,江苏政府采购网,地方政府采购平台,high,http://www.ccgp-jiangsu.gov.cn/,江苏政府采购网可访问，用于追踪江苏高校和科研单位机械臂、人形机器人和复合机器人采购。
SRC1357,竞采星高校竞价网,高校竞价/零星采购平台,medium,https://www.easyjcx.com/,竞采星首页可访问，页面标题显示覆盖高校竞价、医院竞价、电子招投标和仪器设备采购，适合补充学校零星设备采购线索。
SRC1358,1688 检索：机械臂,1688渠道线索,low,https://s.1688.com/selloffer/offer_search.htm?keywords=%E6%9C%BA%E6%A2%B0%E8%87%82,1688 机械臂检索页可访问，仅作为国产低价渠道和配件线索；不能替代官方或授权报价。
SRC1359,1688 检索：机器狗,1688渠道线索,low,https://s.1688.com/selloffer/offer_search.htm?keywords=%E6%9C%BA%E5%99%A8%E7%8B%97,1688 机器狗检索页可访问，仅作为渠道和供应商线索；正式采购需核验品牌、授权、参数和售后。
SRC1360,Alibaba 检索：robot arm,跨境电商/渠道线索,low,https://www.alibaba.com/trade/search?SearchText=robot+arm,Alibaba robot arm 检索页可访问，用于补充海外低成本机械臂、夹爪和教学套件渠道线索；价格和授权需二次核验。
SRC1361,Alibaba 检索：quadruped robot,跨境电商/渠道线索,low,https://www.alibaba.com/trade/search?SearchText=quadruped+robot,Alibaba quadruped robot 检索页可访问，用于补充四足机器人和配件渠道线索；不作为确定报价。
SRC1362,ros2_control 官方文档,官方文档/ROS2控制,high,https://control.ros.org/master/index.html,ros2_control 官方文档可访问，适合评估机械臂、移动底盘和复合机器人的控制器、硬件接口和 ROS2 集成能力。
SRC1363,MoveIt Realtime Servo 文档,官方文档/机械臂实时控制,high,https://moveit.picknik.ai/main/doc/examples/realtime_servo/realtime_servo_tutorial.html,MoveIt Realtime Servo 文档可访问，补充机械臂遥操作、视觉伺服、实时速度控制和安全控制能力评估入口。
SRC1364,RoboStack,开源机器人软件环境,medium,https://robostack.github.io/,RoboStack 官网可访问，适合评估 ROS/机器人软件在 Conda 环境中的可复现安装、教学实验和多平台部署。
SRC1365,GitHub Topic：mobile-manipulation,GitHub/主题检索,medium,https://github.com/topics/mobile-manipulation,GitHub mobile-manipulation 主题页可访问，用于持续发现移动操作机器人、轮式底盘加机械臂和移动抓取开源项目。
SRC1366,GitHub Topic：dexterous-manipulation,GitHub/主题检索,medium,https://github.com/topics/dexterous-manipulation,GitHub dexterous-manipulation 主题页可访问，用于持续发现灵巧手、触觉、精细操作和遥操作开源项目。
SRC1367,GitHub Topic：vision-language-action,GitHub/主题检索,medium,https://github.com/topics/vision-language-action,GitHub vision-language-action 主题页可访问，用于持续追踪 VLA、机器人基础模型和策略部署开源项目。
SRC1368,GitHub Topic：humanoid-locomotion,GitHub/主题检索,medium,https://github.com/topics/humanoid-locomotion,GitHub humanoid-locomotion 主题页可访问，用于持续追踪人形机器人运动控制、全身控制和 sim-to-real 开源项目。
SRC1369,GitHub Topic：legged-locomotion,GitHub/主题检索,medium,https://github.com/topics/legged-locomotion,GitHub legged-locomotion 主题页可访问，用于持续追踪四足/双足运动控制、强化学习和仿真训练开源项目。
SRC1370,GitHub Topic：robot-simulation,GitHub/主题检索,medium,https://github.com/topics/robot-simulation,GitHub robot-simulation 主题页可访问，用于持续发现 Gazebo、MuJoCo、Isaac、Genesis 等仿真训练和数字孪生项目。
SRC1371,GitHub Topic：ros2-control,GitHub/主题检索,medium,https://github.com/topics/ros2-control,GitHub ros2-control 主题页可访问，用于持续追踪 ROS2 控制器、硬件接口和机器人驱动项目。
SRC1372,RobotLAB Higher Ed Robots,教育渠道/机器人采购,medium,https://www.robotlab.com/higher-ed-robots,RobotLAB Higher Ed Robots 页面可访问，面向高校 STEM 和机器人教学采购，可作为海外教育渠道、价格和服务包对照。
SRC1373,Robotics @ MIT,高校研究入口/机器人,high,https://robotics.mit.edu/,Robotics @ MIT 官网可访问，适合跟踪 MIT 机器人实验室、课程、论文和开放项目。
SRC1374,CMU Robotics Institute,高校研究入口/机器人,high,https://www.ri.cmu.edu/,CMU Robotics Institute 官网可访问，适合跟踪人形、四足、移动操作、感知和自动化方向的研究项目。
SRC1375,Stanford AI Lab,高校研究入口/AI与机器人,high,https://ai.stanford.edu/,Stanford AI Lab 页面可访问，适合跟踪 Stanford 机器人学习、具身智能和 AI/机器人交叉项目。
SRC1376,BAIR,高校研究入口/机器人学习,high,https://bair.berkeley.edu/,BAIR 官网可访问，补充 Berkeley 机器人学习、具身智能、基础模型和开源项目长期追踪入口。
SRC1377,Robohub,机器人社区/行业学术资讯,medium,https://robohub.org/,Robohub 官网可访问，适合追踪机器人研究、产业应用、访谈和开源社区动态；具体结论需回溯原始来源。
SRC1378,国家知识产权局,知识产权/专利商标入口,high,https://www.cnipa.gov.cn/,国家知识产权局官网可访问，用于跟踪机器人厂商专利、商标、知识产权政策和专利检索系统入口。
SRC1379,中国知识产权资讯网,知识产权资讯,medium,https://www.iprchn.com/,中国知识产权资讯网可访问，适合补充机器人厂商专利布局、知识产权争议和政策动态线索。
SRC1380,国家标准化管理委员会,标准化主管机构,high,https://www.sac.gov.cn/,国家标准化管理委员会官网可访问，用于追踪机器人、智能制造、安全与服务机器人相关国家标准发布和标准化动态。
SRC1381,全国标准信息公共服务平台,标准检索/国家标准,high,https://std.samr.gov.cn/,全国标准信息公共服务平台可访问，用于检索 GB/T、行业标准和机器人相关标准文本状态。
SRC1382,中国合格评定国家认可委员会,CNAS认可/实验室资质,high,https://www.cnas.org.cn/,CNAS 官网可访问，用于查询机器人检测、校准、计量和第三方实验室认可资质。
SRC1383,中国质量认证中心,认证机构/产品认证,medium,https://www.cqc.com.cn/,中国质量认证中心官网可访问，用于核验机器人整机、电气安全、电池、充电器和相关部件认证线索。
SRC1384,ModelScope 数据集检索：机器人,中文模型/数据集平台,medium,https://modelscope.cn/datasets?name=%E6%9C%BA%E5%99%A8%E4%BA%BA,ModelScope 数据集检索页可访问，适合发现国内机器人操作、具身智能和多模态数据集来源。
SRC1385,ModelScope 模型检索：具身智能,中文模型/数据集平台,medium,https://modelscope.cn/models?name=%E5%85%B7%E8%BA%AB%E6%99%BA%E8%83%BD,ModelScope 模型检索页可访问，适合发现中文具身智能、VLA、导航和机器人基础模型入口。
SRC1386,Gitee ROS2 仓库检索,Gitee/中文开源检索,medium,https://gitee.com/search?utf8=%E2%9C%93&q=ros2&type=repository,Gitee ROS2 检索入口可访问，适合补充国内网络环境下 ROS2 驱动、课程代码和国产机器人开源项目线索。
SRC1387,OSCHINA robot 开源项目检索,中文开源社区/项目检索,low,https://www.oschina.net/project/tag/robot,开源中国 robot 标签页可访问，作为中文开源机器人项目和工具库辅助检索入口；具体项目需逐项核验。
SRC1388,B站检索：ROS2 机器人,中文课程/视频检索,low,https://search.bilibili.com/all?keyword=ROS2%20%E6%9C%BA%E5%99%A8%E4%BA%BA,Bilibili ROS2 机器人检索页可访问，可作为课程、实操视频和教学资料线索；不作为产品参数或报价来源。
SRC1389,B站检索：具身智能 机器人,中文课程/视频检索,low,https://search.bilibili.com/all?keyword=%E5%85%B7%E8%BA%AB%E6%99%BA%E8%83%BD%20%E6%9C%BA%E5%99%A8%E4%BA%BA,Bilibili 具身智能机器人检索页可访问，用于追踪中文讲座、厂商演示和课程线索；关键结论需回溯原始来源。
SRC1390,中国大学 MOOC 机器人课程检索,中文课程平台/机器人,medium,https://www.icourse163.org/search.htm?search=%E6%9C%BA%E5%99%A8%E4%BA%BA,中国大学 MOOC 机器人课程检索页可访问，适合补充学校教学平台建设时的机器人学、ROS、自动控制课程资源。
SRC1391,学堂在线机器人课程检索,中文课程平台/机器人,medium,https://www.xuetangx.com/search?query=%E6%9C%BA%E5%99%A8%E4%BA%BA,学堂在线机器人课程检索页可访问，补充清华等高校课程资源和教学平台配套材料线索。
SRC1392,MIT OpenCourseWare robotics 检索,课程平台/机器人,medium,https://ocw.mit.edu/search/?q=robotics,MIT OpenCourseWare robotics 检索页可访问，适合补充机器人学、控制、感知和操作课程公开材料。
SRC1393,Coursera robotics 检索,课程平台/机器人,low,https://www.coursera.org/search?query=robotics,Coursera robotics 检索页可访问，可作为机器人课程和证书项目线索；课程质量和内容需逐门核验。
SRC1394,edX robotics 检索,课程平台/机器人,low,https://www.edx.org/search?q=robotics,edX robotics 检索页可访问，可作为机器人课程和在线教学资源线索；具体内容需逐门核验。
SRC1395,A3 Robotics,行业协会/机器人自动化,high,https://www.automate.org/robotics,Association for Advancing Automation Robotics 页面可访问，适合追踪工业机器人、自动化集成、标准和北美渠道生态。
SRC1396,IFR Service Robots,产业报告/服务机器人,high,https://ifr.org/service-robots,International Federation of Robotics 服务机器人页面可访问，补充服务机器人、人形和校园应用市场趋势入口。
SRC1397,中国数字科技馆机器人检索入口,科普/公众教育入口,low,https://www.cdstm.cn/,中国数字科技馆可访问，可作为学校展示、科普和公众教育场景的辅助资料入口；不作为采购或参数证据。
SRC1398,IEEE Xplore 检索：robot manipulation,学术数据库/论文检索,medium,https://ieeexplore.ieee.org/search/searchresult.jsp?queryText=robot%20manipulation,IEEE Xplore 检索页可访问，用于持续追踪机械臂、移动操作、人形和四足机器人相关 IEEE 论文；具体论文需逐篇核验。
SRC1399,Nature Search：robotics,学术数据库/论文检索,medium,https://www.nature.com/search?q=robotics,Nature robotics 检索页可访问，适合补充高影响期刊和综述论文入口；页面检索结果需逐篇核验。
SRC1400,OpenReview 检索：embodied AI robotics,论文索引/OpenReview,medium,https://openreview.net/search?term=embodied%20AI%20robotics,OpenReview 检索页可访问，用于追踪 CoRL、ICLR、NeurIPS 等会议中的具身智能、VLA 和机器人学习论文。
SRC1401,PMLR Proceedings,会议论文集/机器学习,medium,https://proceedings.mlr.press/,Proceedings of Machine Learning Research 页面可访问，可作为 CoRL、AISTATS 等机器学习和机器人学习会议论文入口。
SRC1402,CVF Open Access,会议论文集/视觉机器人,medium,https://openaccess.thecvf.com/menu,CVF Open Access 页面可访问，用于追踪 CVPR/ICCV/ECCV 中的机器人视觉、VLA、具身感知和操作论文。
SRC1403,IJCAI Proceedings,会议论文集/人工智能,medium,https://www.ijcai.org/proceedings/,IJCAI Proceedings 页面可访问，可作为机器人规划、具身智能和多智能体方向论文补充入口。
SRC1404,AAAI Conference,会议论文入口/人工智能,medium,https://aaai.org/aaai-conference/,AAAI Conference 页面可访问，用于追踪具身智能、机器人推理、规划和服务机器人相关论文。
SRC1405,arXiv 检索：robot manipulation,论文预印本检索,medium,https://arxiv.org/search/cs?query=robot+manipulation&searchtype=all,arXiv robot manipulation 检索页可访问，用于持续追踪机械臂操作、遥操作、VLA 和机器人基础模型预印本。
SRC1406,中国科技论文在线,中文开放论文平台,medium,https://www.paper.edu.cn/,中国科技论文在线可访问，作为中文机器人、自动化、机械臂和具身智能论文的开放获取入口；具体论文需逐篇核验。
SRC1407,哈工大机器人技术与系统国家重点实验室,高校实验室/机器人系统,high,https://robot.hit.edu.cn/,哈尔滨工业大学机器人技术与系统国家重点实验室官网可访问，适合追踪机器人系统、空间机器人、服务机器人和高端装备研究项目。
SRC1408,清华大学智能产业研究院 AIR,高校研究机构/AI与机器人,high,https://air.tsinghua.edu.cn/,清华大学智能产业研究院官网可访问，可作为 AI、具身智能、机器人学习和产业化研究项目入口。
SRC1409,上海交通大学自主机器人实验室,高校实验室/自主机器人,high,https://robotics.sjtu.edu.cn/,上海交通大学自主机器人实验室官网可访问，适合跟踪自主机器人、移动机器人、机械臂和多机器人系统研究。
SRC1410,北京大学 EPIC Lab,高校实验室/机器人感知操作,high,https://pku-epic.github.io/,北京大学 EPIC Lab 页面可访问，适合追踪 DexGraspNet、DexArt、感知操作、灵巧抓取和仿真数据集相关研究。
SRC1411,Michigan Robotics Research,高校研究入口/机器人,high,https://robotics.umich.edu/research/,University of Michigan Robotics 研究页可访问，覆盖移动机器人、腿足、操作、自动化和人机交互等方向。
SRC1412,UW Robot Learning Lab,高校实验室/机器人学习,high,https://robotlearning.cs.washington.edu/,University of Washington Robot Learning Lab 官网可访问，适合追踪机器人学习、操作、语言条件策略和移动操作项目。
SRC1413,UC Berkeley Robot Learning Lab,高校实验室/机器人学习,high,https://rll.berkeley.edu/,UC Berkeley Robot Learning Lab 官网可访问，适合追踪机器人学习、强化学习、操作策略和真实机器人项目。
SRC1414,UW CSE Robotics,高校实验室/机器人,high,https://robotics.cs.washington.edu/,University of Washington CSE Robotics 页面可访问，补充移动机器人、操作、感知和机器人系统研究入口。
SRC1415,LL4MA Lab,高校实验室/机器人学习,high,https://robot-learning.cs.utah.edu/,Learning for Manipulation and Autonomy Lab 官网可访问，适合追踪机器人操作、移动操作、模仿学习和自主系统研究。
SRC1416,DexYCB Benchmark,论文/数据集/灵巧抓取,high,https://dex-ycb.github.io/,DexYCB 项目页可访问，页面标题说明其为手-物体抓取捕捉 Benchmark，适合评估灵巧手、视觉抓取和末端执行器研究生态。
SRC1417,GenSim2 项目页,论文/仿真/数据生成,high,https://gensim2.github.io/,GenSim2 项目页可访问，面向多模态和推理 LLM 扩展机器人数据生成，适合学校建设仿真任务生成和数据合成能力。
SRC1418,BridgeData V2 GitHub,GitHub/机器人数据集,medium,https://github.com/rail-berkeley/bridge_data_v2,BridgeData V2 仓库可访问，用于核验 Berkeley 真实机器人操作数据集下载、处理和训练入口。
SRC1419,Language Table GitHub,GitHub/语言条件操作Benchmark,medium,https://github.com/google-research/language-table,Google Research Language Table 仓库可访问，标题说明其为人类采集数据集和多任务连续控制 Benchmark，适合语言条件桌面操作课程和实验。
SRC1420,VIMA GitHub,GitHub/多模态操作Benchmark,medium,https://github.com/vimalabs/VIMA,VIMA 官方仓库可访问，补充多模态提示机器人操作算法、任务和代码复现入口。
SRC1421,CLIPort GitHub,GitHub/机器人操作Benchmark,medium,https://github.com/cliport/cliport,CLIPort 官方仓库可访问，补充语言条件桌面操作、what/where pathways 和代码复现入口。
SRC1422,Tensor2Robot GitHub,GitHub/大规模机器人学习,medium,https://github.com/google-research/tensor2robot,Tensor2Robot 仓库可访问，标题说明其为大规模机器人研究的分布式机器学习基础设施，可作为多机器人数据训练架构参考。
SRC1423,Robotics Transformer GitHub,GitHub/机器人基础模型,medium,https://github.com/google-research/robotics_transformer,Google Research Robotics Transformer 仓库可访问，补充 RT-1/RT 系列机器人基础模型代码和数据处理追踪入口。
SRC1424,robomimic GitHub,GitHub/模仿学习框架,medium,https://github.com/ARISE-Initiative/robomimic,robomimic 仓库可访问，标题说明其为机器人示教学习模块化框架，适合机械臂、移动操作和灵巧手示教数据训练。
SRC1425,MimicGen GitHub,GitHub/数据生成/模仿学习,medium,https://github.com/NVlabs/mimicgen,MimicGen 仓库可访问，补充示教数据生成、仿真任务和可复现实验代码入口。
SRC1426,Isaac Lab GitHub,GitHub/仿真训练平台,medium,https://github.com/isaac-sim/IsaacLab,Isaac Lab 仓库可访问，标题说明其为基于 NVIDIA Isaac Sim 的统一机器人学习框架，适合人形、四足和机械臂统一训练。
SRC1427,Universal Manipulation Interface GitHub,GitHub/遥操作/数据采集,medium,https://github.com/real-stanford/universal_manipulation_interface,Universal Manipulation Interface 仓库可访问，补充野外示教、遥操作数据采集和夹爪接口复现入口。
SRC1428,Scaling Up in Robot Learning GitHub,GitHub/机器人数据生成,medium,https://github.com/real-stanford/scalingup,Scaling Up in Robot Learning 仓库可访问，补充 CoRL 2023 数据生成与训练代码，适合评估机器人任务扩展和数据合成方法。
SRC1429,四川政府采购网,地方政府采购平台,high,https://www.ccgp-sichuan.gov.cn/,四川政府采购网可访问，用于追踪四川高校、职业院校和科研单位机器人、机械臂、实训平台采购公告与合同。
SRC1430,河南省政府采购网,地方政府采购平台,high,https://zfcg.henan.gov.cn/,河南省政府采购网可访问，页面标题可核验，用于追踪河南高校机器人、智能制造和具身智能设备采购。
SRC1431,山东省政府采购信息公开平台,地方政府采购平台,high,http://www.ccgp-shandong.gov.cn/,山东省政府采购信息公开平台可访问，适合追踪山东高校、实验室和职业院校机器人相关采购公告。
SRC1432,中国湖北政府采购网,地方政府采购平台,high,https://www.ccgp-hubei.gov.cn/,中国湖北政府采购网可访问，适合追踪武汉高校、科研单位和实验室机器人采购公告、成交和合同。
SRC1433,湖南政府采购监管平台,地方政府采购平台,high,http://www.ccgp-hunan.gov.cn/,湖南政府采购监管平台可访问，用于追踪湖南高校机器人、机械臂、智能制造和自动化实训平台采购。
SRC1434,陕西省政府采购网,地方政府采购平台,high,http://www.ccgp-shaanxi.gov.cn/,陕西省政府采购网可访问，适合追踪西安高校具身智能实训系统、人形机器人和四足机器人采购。
SRC1435,安徽政府采购网,地方政府采购平台,high,https://www.ccgp-anhui.gov.cn/,安徽政府采购网可访问，用于追踪安徽高校和科研机构机器人、智能制造、自动控制实验平台采购。
SRC1436,福建省政府采购网,地方政府采购平台,high,https://zfcg.czt.fujian.gov.cn/,福建省政府采购网可访问，用于追踪福建高校、职业院校和科研单位机器人相关采购公告；页面标题为空但站点响应正常。
SRC1437,重庆市政府采购网,地方政府采购平台,high,https://www.ccgp-chongqing.gov.cn/,重庆市政府采购网可访问，用于追踪重庆高校、科研机构和公共部门机器人设备采购。
